time_s,radius_m,max_C,max_radius_m,mean_C,T_surface_C,C_surface,T_r0.0cm_C,T_r0.1cm_C,T_r0.2cm_C,T_r0.3cm_C,T_r0.4cm_C,T_r0.5cm_C,T_r0.6cm_C,T_r0.7cm_C,T_r0.8cm_C,T_r0.9cm_C,T_r1.0cm_C,T_r1.1cm_C,T_r1.2cm_C,T_r1.3cm_C,T_r1.4cm_C,T_r1.5cm_C,T_r1.6cm_C,T_r1.7cm_C,T_r1.8cm_C,T_r1.9cm_C,T_r2.0cm_C,C_r0.0cm,C_r0.1cm,C_r0.2cm,C_r0.3cm,C_r0.4cm,C_r0.5cm,C_r0.6cm,C_r0.7cm,C_r0.8cm,C_r0.9cm,C_r1.0cm,C_r1.1cm,C_r1.2cm,C_r1.3cm,C_r1.4cm,C_r1.5cm,C_r1.6cm,C_r1.7cm,C_r1.8cm,C_r1.9cm,C_r2.0cm
660,0.019534333333333334,2.550000000000002,0.0078943805921199775,2.4603688441751217,30.288992548169883,1.4173533869573689,28.131198868405626,28.133784032039166,28.141629565112101,28.155006029237452,28.174365783339674,28.200345026712686,28.233766489720484,28.275642622092285,28.32717909850755,28.389778450139914,28.465043725486876,28.554782491462987,28.661012523778009,28.785972443107948,28.932143049484047,29.1022869777157,29.299516979125027,29.527457935344298,29.790956682590014,30.098977663592109,,2.5500000000000007,2.5499999999999989,2.5499999999999989,2.5499999999999989,2.5499999999999994,2.5500000000000007,2.5499999999999989,2.5499999999999976,2.5500000000000012,2.5499999999999985,2.5499999999999985,2.5499999999998937,2.5499999999523602,2.5499999896650531,2.5499988991833593,2.5499418392439961,2.5484525765247037,2.5287904841813456,2.3946455503223545,1.9038240472518815,
720,0.019491999999999999,2.5500000000000012,0.0079030444471056074,2.4535862735183578,30.568611883233785,1.3900434478396666,28.185259297492657,28.188431749845069,28.198042094824601,28.214369641779708,28.237881060053091,28.269232127068001,28.309270249804129,28.359037919457229,28.419777395889035,28.492937024126952,28.580179458184816,28.683391318581659,28.804691908401693,28.946435198895944,29.111194859902234,29.301719082757501,29.520851595335206,29.771517299052071,30.057347908726832,30.385689424497389,,2.5500000000000007,2.5499999999999994,2.5499999999999985,2.5499999999999989,2.5499999999999998,2.5499999999999998,2.5499999999999994,2.5499999999999976,2.5500000000000016,2.549999999999998,2.549999999999998,2.5499999999985561,2.5499999996183726,2.5499999477738653,2.5499962735399557,2.5498599536498987,2.5471866909335263,2.5191169254827801,2.358079712312807,1.8353406846439242,
780,0.019449666666666667,2.5500000000000016,0.0078914821180310884,2.4469198499937681,30.859523330092468,1.3651204895500626,28.250574215320345,28.254354635750751,28.265791860164729,28.285174191389803,28.312983503053523,28.349897241442509,28.396791054524048,28.454741706917002,28.525029612046993,28.609139875246782,28.708760321473989,28.825774868675467,28.962251240488854,29.120423787141728,29.302675061726607,29.511523548556411,29.749640387551715,30.020039659965885,30.327068686328428,30.679937117006439,,2.5500000000000007,2.5499999999999994,2.5499999999999985,2.5499999999999994,2.5499999999999998,2.5499999999999998,2.5499999999999985,2.549999999999998,2.5500000000000012,2.5499999999999985,2.549999999999959,2.5499999999867797,2.5499999977540866,2.549999792123451,2.5499894442911981,2.5497029731564744,2.5453010999942638,2.5072989673855082,2.319363229072045,1.7690249108659153,
840,0.019407333333333332,2.550000000000002,0.0078906429452050581,2.4403593814198148,31.133743090946155,1.3422383584046684,28.327543167785826,28.33195300789583,28.345281136244228,28.367823531911842,28.400073942501002,28.442724324673719,28.496665010381232,28.562984193246809,28.642966284466738,28.738088666423696,28.850016272266952,28.980593005813816,29.131827948913013,29.305872364622576,29.504981136503666,29.7314525616064,29.987565709502643,30.275699932087196,30.599327587224863,30.966658901772011,,2.5500000000000007,2.5499999999999989,2.549999999999998,2.5499999999999994,2.5499999999999998,2.5500000000000012,2.5499999999999998,2.5499999999999976,2.550000000000002,2.549999999999998,2.5499999999995664,2.5499999999107876,2.5499999896356482,2.5499993146807083,2.5499740288248458,2.5494302999588276,2.5426632501909419,2.49334833964198,2.2789372193049418,1.7048988694161724,
900,0.019365,2.5500000000000012,0.0078601948492385519,2.4338963179417821,31.403611571408234,1.3210541830828899,28.416518629286834,28.421572001009263,28.436831558178483,28.462595452138267,28.499359952089211,28.547818226536471,28.608858120472338,28.683558343107652,28.77318222269114,28.879167893787951,29.003113531390877,29.146756190314342,29.311943177053301,29.500595900528882,29.714668006647617,29.956104797883022,30.226846416642761,30.529102179151685,30.866593290882051,31.248533590361887,,2.5500000000000007,2.5499999999999994,2.5499999999999994,2.5499999999999985,2.5499999999999994,2.5500000000000003,2.5499999999999985,2.549999999999998,2.5500000000000003,2.5499999999999861,2.5499999999966789,2.549999999528735,2.5499999606570491,2.5499980583054693,2.5499429547500432,2.5489925006750185,2.5391531465228949,2.4773274248235468,2.2372079613638247,1.6429387145640391,
960,0.019322666666666669,2.5500000000000012,0.0078283818553440219,2.4275219760938507,31.702988937062131,1.301543693749019,28.517658459556603,28.523357412382126,28.540552421320999,28.569537313780621,28.610799636826638,28.665017116220344,28.7330521371705,28.815943755703959,28.914896750389321,29.031267410524876,29.166546275962382,29.322339106030725,29.500349165544456,29.702366456172516,29.930272435234748,30.186075066962168,30.472032495693242,30.791122713658829,31.148552019271563,31.556173065373585,,2.5500000000000007,2.5499999999999985,2.5499999999999994,2.5499999999999985,2.5500000000000003,2.5500000000000016,2.5499999999999989,2.5499999999999994,2.5500000000000007,2.549999999999883,2.549999999980145,2.5499999979612209,2.5499998726658704,2.5499951394465357,2.5498858162341835,2.548333050630772,2.5346678481091236,2.4593311409060292,2.1945057818440166,1.5830588501276543,
1020,0.019280333333333333,2.5500000000000012,0.0076331915637925778,2.4212287875111458,31.976783862678587,1.2834179176923082,28.630867196625751,28.637198727422945,28.656287754793507,28.688416657643398,28.73405297833008,28.793844802874645,28.868614398310072,28.959350376134587,29.067198901278498,29.19345468911299,29.33955246008556,29.507058675550354,29.697661179021594,29.913150583015121,30.155383322730419,30.426222089478877,30.727513367781913,31.061398422826894,31.431683907370076,31.848258385010755,,2.5500000000000007,2.5499999999999989,2.5499999999999985,2.5499999999999994,2.5499999999999998,2.5500000000000003,2.5499999999999985,2.5499999999999985,2.549999999999998,2.5499999999992156,2.5499999999030307,2.5499999925226757,2.5499996388290707,2.5499890189798027,2.5497883861239941,2.5473902461284461,2.5291217252238694,2.4394697294202059,2.1510989333447514,1.5252732109899818,
1080,0.019238000000000002,2.5500000000000007,0.003663761817908453,2.4150114211562728,32.300953921694202,1.2667286779029236,28.75578615789626,28.762727058969759,28.783640053963762,28.818795211016649,28.868639962827494,28.933795100998783,29.015049133074733,29.11335082129612,29.229799516538385,29.365632762061356,29.522210935126918,29.70100008974805,29.903557482657256,30.131529901467548,30.386682603697523,30.670992602691602,30.986909076837325,31.338096157059212,31.731327321738409,32.181685018896871,,2.5500000000000003,2.5499999999999985,2.5499999999999989,2.5499999999999985,2.5499999999999989,2.5500000000000003,2.5499999999999989,2.5499999999999976,2.5499999999999732,2.5499999999957086,2.5499999996000819,2.5499999761157843,2.54999908270623,2.5499772341887748,2.5496323487593577,2.5460995790683429,2.522449751979535,2.4178767573068032,2.1072394874371714,1.4694894996649794,
1140,0.019195666666666666,2.5500000000000012,0.0047776643741111301,2.408862663669161,32.609267605693205,1.2512739444378558,28.891981933150436,28.899510143959738,28.922181132149024,28.960253113608712,29.014153639313346,29.084475513732691,29.171971451243245,29.277548083543142,29.402260396975414,29.54730817342908,29.714036174483393,29.903938973398006,30.118668657857402,30.360038767445864,30.630013501012296,30.930684590283704,31.264330783231962,31.633904590642761,32.04467278082582,32.509415781549755,,2.5500000000000003,2.5499999999999994,2.549999999999998,2.5499999999999985,2.5499999999999994,2.5500000000000012,2.5499999999999998,2.549999999999998,2.5499999999998222,2.5499999999802387,2.5499999985702839,2.5499999321210134,2.5499978781287274,2.549956113315917,2.5493952608502508,2.5443955670858149,2.5146025294487027,2.3946750013044786,2.0630967190286129,1.4157989680404597,
1200,0.019153333333333335,2.5500000000000007,0,2.4027776883303935,32.919514786315546,1.2368378189400508,29.039042786700346,29.047137213049201,29.071503719355253,29.112391521683634,29.17021449224174,29.245549129429477,29.339132029536493,29.451856952793911,29.584771284028033,29.739071211615787,29.916094410292914,30.117308713672976,30.344295661159176,30.59872951977961,30.88235798836407,31.197016977110188,31.54481473382209,31.928844964038454,32.355116616283475,32.83826804472519,,2.5500000000000003,2.5499999999999985,2.5499999999999994,2.5499999999999985,2.5499999999999994,2.5499999999999998,2.5499999999999989,2.5499999999999923,2.5499999999990868,2.5499999999213951,2.5499999954750718,2.5499998253840541,2.5499954677952705,2.5499204890959821,2.5490506814714644,2.5422136582562684,2.5055493953952239,2.3700071264674798,2.0188793608069893,1.364046509036045,
1260,0.019111,2.5500000000000007,0,2.3967518358486979,33.204840499326977,1.223216543164394,29.196652753739315,29.205302235300376,29.231332373623772,29.274987827143875,29.336674923331529,29.41695940144881,29.516563038867275,29.636358934280391,29.777365140729888,29.940736210844154,30.127751906166417,30.339801582259469,30.578361324706229,30.844959150485646,31.141126109863016,31.468361221850159,31.828254417886889,32.223133432223548,32.657928446909111,33.145991492459608,,2.5500000000000003,2.5499999999999994,2.5499999999999998,2.5499999999999985,2.5500000000000003,2.5500000000000007,2.5499999999999989,2.5499999999999599,2.5499999999959808,2.5499999997242884,2.5499999871032224,2.5499995876992281,2.549990961289553,2.5498634477611111,2.5485686328579389,2.5394925836145048,2.4952776604642026,2.3440169701592151,1.9747562927743234,1.3141279492273852,
1320,0.019068666666666668,2.5500000000000012,0.0048188356406513146,2.3907807541142594,33.532415842115519,1.2105291951643906,29.364650674004544,29.373846853536282,29.401514895350417,29.447892665745002,29.513374400000707,29.598507154096705,29.7039853290301,29.830642693492486,29.979441149604796,30.151455493737224,30.34785398965705,30.569876295541814,30.818813847031574,31.096003861119378,31.402860323054686,31.741004182595798,32.11266557801077,32.521704061149514,32.975895312790207,33.493541150502573,,2.5500000000000003,2.5499999999999985,2.5499999999999989,2.549999999999998,2.5500000000000003,2.5500000000000007,2.549999999999998,2.5499999999998066,2.5499999999844443,2.5499999991327287,2.5499999664317214,2.5499990961989853,2.5499830156905396,2.5497761306487079,2.5479161997093454,2.5361759727607893,2.4837915938425441,2.3168523383525845,1.9308680032694716,1.2659733474443973,
1380,0.019026333333333333,2.5499999999999998,0.0047426248322326933,2.384860577165119,33.849650332559023,1.1987487738524751,29.542818019432481,29.552544658409797,29.581800117894701,29.630810068245385,29.69994743813492,29.789727675151717,29.900802321986117,30.033951394700232,30.190075511940144,30.370189228262134,30.575417235539252,30.80699442344574,31.066268622036411,31.354701885589623,31.673870268654806,32.025503243971734,32.411729383547986,32.835882644705073,33.304592213037807,33.834525695436866,,2.5500000000000003,2.5499999999999985,2.5499999999999985,2.5499999999999989,2.5499999999999989,2.5500000000000007,2.5499999999999923,2.5499999999991783,2.5499999999462069,2.5499999975192811,2.5499999192839113,2.549998143314216,2.5499697040465907,2.5496475982617199,2.5470581146588205,2.5322121767204631,2.4711021808655036,2.2886337939307748,1.8872858679381157,1.2197057249574395,
1440,0.018984000000000001,2.5500000000000007,0,2.3789874564558842,34.152054878015342,1.1875553911936783,29.730753685719577,29.740985847015029,29.771753748258607,29.823270976941789,29.89589135658488,29.990105903955879,30.106538880411158,30.245943070705856,30.4091941850529,30.597283835733265,30.811309903779701,31.052462401846434,31.322002528287555,31.621234252925607,31.951480471488786,32.314128470246352,32.71093431797965,33.144932633564352,33.622673505376717,,,2.5500000000000003,2.5499999999999994,2.5500000000000003,2.5499999999999994,2.5499999999999998,2.5500000000000003,2.5499999999999585,2.5499999999968863,2.5499999998314435,2.5499999934723467,2.5499998189651238,2.5499963972285267,2.5499483749789031,2.5494647363160499,2.5459573243846902,2.5275553408204101,2.4572339804891703,2.2594975558211989,1.8441391714951967,,
1500,0.018941666666666666,2.5500000000000007,0.0047499236734469194,2.3731583997134433,34.418727390281319,1.1768167696499936,29.928028436583567,29.938747453515653,29.970973158809787,30.024910891016713,30.100900759137662,30.199414312019051,30.321049539129195,30.466523777036016,30.636663852151088,30.832392435105092,31.054709019671424,31.30466302821695,31.583315398698772,31.891685814193103,32.230696802208456,32.601183815018068,33.004163507991983,33.441693707195796,33.919062809370821,,,2.5500000000000003,2.5499999999999994,2.5499999999999989,2.549999999999998,2.5499999999999998,2.5499999999999989,2.5499999999998306,2.5499999999893421,2.5499999995158564,2.5499999840435366,2.5499996181725413,2.549993352603519,2.5499155160455333,2.5492122950685103,2.5445760898753385,2.5221677475764617,2.4422261255999014,2.2295818858370575,1.8015355953137588,,
1560,0.018899333333333334,2.5500000000000003,0.00011256180060639705,2.3673716928480095,34.71415735269909,1.1666511228399727,30.13433009922591,30.145518923164019,30.179150235539918,30.235417547609241,30.314639904081609,30.417256290361625,30.543817006891018,30.694971169414682,30.871449288843685,31.074039936516659,31.303560203721414,31.560821630316902,31.846597389917527,32.161605228931087,32.506543981810253,32.882282424406164,33.290399012622004,33.734363858548818,34.222082061474161,,,2.5500000000000003,2.5499999999999989,2.5499999999999994,2.5499999999999998,2.5499999999999998,2.5499999999999927,2.5499999999993666,2.5499999999666714,2.5499999987127633,2.5499999634657295,2.5499992374808875,2.5499882724986307,2.549866631976645,2.5488730336488463,2.5428770134732073,2.5160206748553602,2.4261302648542999,2.1990227293741604,1.7595349404037983,,
1620,0.018856999999999999,2.5500000000000012,0,2.3616242525634492,34.986580024977783,1.1570041559076758,30.349236211178777,30.360864644549213,30.395808045264037,30.454239202735874,30.536441037981472,30.642798979682333,30.773790360562575,30.929971194532751,31.111961125472487,31.320427781779191,31.556071859671125,31.819613430604388,32.111778101843491,32.433282034066764,32.784831904553627,33.167217215725145,33.581676585766495,34.03083527988251,34.521026776177784,,,2.5500000000000003,2.5499999999999989,2.5499999999999989,2.5499999999999994,2.5500000000000003,2.5499999999999656,2.549999999997846,2.5499999999038203,2.5499999968054934,2.5499999210988387,2.5499985497956197,2.5499801232126873,2.5497961437999104,2.5484279068604208,2.5408235040042308,2.5090915882499063,2.408995945625608,2.1679217259734935,1.7181465304468611,,
1680,0.018814666666666667,2.5500000000000007,0,2.3559140789934676,35.271659498507972,1.147824443375161,30.572017884032803,30.584040323058069,30.620157984245328,30.680520558593919,30.765373096762126,30.875049469347292,31.009963372815221,31.170596901453429,31.35748654695487,31.571206338869725,31.812347959923773,32.081498577330557,32.379220007408726,32.706041818858665,33.062508953557817,33.449389057643948,33.868226943920625,34.322516015524059,34.820307592453581,,,2.5500000000000003,2.5499999999999994,2.5499999999999989,2.5499999999999989,2.5499999999999994,2.5499999999998675,2.5499999999932648,2.5499999997417402,2.5499999925477583,2.5499998383097284,2.5499973602364587,2.549967502976803,2.5496973012766135,2.5478562428163425,2.5383802896265073,2.5013654017466251,2.3908823869326956,2.1363915525847412,1.6774256172330555,,
1740,0.018772333333333335,2.5500000000000007,0.00023190094691307304,2.3502384103684202,35.594762344140428,1.1393103980351287,30.801811061604159,30.814183456527921,30.851344024271793,30.913421630202691,31.000626796220867,31.11324542321389,31.251630270957815,31.416190622739588,31.6073809415836,31.825689945801923,32.071632497664268,32.345748209504634,32.648613631956323,32.980883727242741,33.343406240810047,33.737513265921947,34.165663261095467,34.632694115562138,35.148602435922314,,,2.5500000000000003,2.5499999999999994,2.5499999999999994,2.5500000000000007,2.549999999999994,2.5499999999995548,2.5499999999804679,2.549999999350093,2.5499999835575826,2.5499996839552987,2.5499953811980056,2.5499485685699366,2.5495621374301609,2.5471360836437409,2.5355141884146319,2.4928333346162832,2.3718459323399124,2.1045104211333192,1.6373589738414391,,
1800,0.01873,2.5500000000000007,0,2.3445942311450354,35.909807857440512,1.1313426083113796,31.037819082754059,31.050500915540916,31.088583700455764,31.152178414872346,31.24146721699649,31.356699735242248,31.498188915458542,31.666307553609744,31.861486984101383,32.084219540398031,32.335066055856146,32.614668578878536,32.923767563840045,33.263227965305902,33.634105707132413,34.03784827153072,34.476796405536909,34.955274662322992,35.482309603868792,,,2.5500000000000003,2.5499999999999998,2.5499999999999976,2.5499999999999994,2.5499999999999736,2.5499999999986036,2.5499999999470555,2.5499999984577206,2.5499999655056613,2.5499994081222446,2.5499922024947028,2.5499209602818587,2.549381425500429,2.5462442922760409,2.5321934290026182,2.4834889758319449,2.3519360457577791,2.0723422297321825,1.5979828726107044,,
1860,0.018703666666666667,2.5499999999999998,0,2.3389818360384567,36.227707483454878,1.1237011299616424,31.279164343574418,31.292106049765124,31.330965778098658,31.395847206367062,31.486922715367388,31.604433049769337,31.748687307765376,31.920063487287663,32.119009574547555,32.346044782900059,32.601760192188834,32.886818201040072,33.201952776251616,33.547983982021861,33.92589432771959,34.337075700274085,34.78391361237307,35.270989575460831,35.807969740962122,,,2.5500000000000003,2.549999999999998,2.5499999999999989,2.549999999999998,2.5499999999999061,2.5499999999959893,2.5499999998674419,2.5499999965962208,2.5499999322487281,2.5499989554129772,2.5499875150421092,2.5498840773303564,2.5491609897407619,2.545243811861075,2.5287455391882356,2.4744682056476202,2.3340373816130366,2.0455371973079952,1.5682137257209492,,
1920,0.018677333333333334,2.5500000000000003,0.00026815308355547995,2.3334026605193552,36.492355301445862,1.116227553908731,31.525323133113421,31.53851871278928,31.578140114664254,31.644291346400443,31.737145811770503,31.856946369014029,32.004005329598655,32.178704238907457,32.381493066752945,32.612887928410743,32.873465358510977,33.163849353487088,33.484686552684501,33.836612596624015,34.22024410617351,34.636290361233854,35.085941709357797,35.571836402835388,36.100711295528967,,,2.5500000000000003,2.5499999999999994,2.5499999999999989,2.5499999999999936,2.5499999999997081,2.5499999999892067,2.5499999996861473,2.5499999928418235,2.5499998722963539,2.5499982192457691,2.5499805754683904,2.549833903274231,2.5488828790530516,2.5440622589603832,2.5248984032515609,2.4648699420659805,2.3157090548574844,2.018886519875664,1.5392582186855461,,
1980,0.018651000000000001,2.5500000000000007,0,2.3278563502009781,36.765322956489712,1.1089453394015487,31.776282666854645,31.789733896480055,31.830122123987017,31.897550710467051,31.992190944327266,32.114280081666273,32.264117518195299,32.442057804534329,32.648498699134926,32.883862147044226,33.14856652430354,33.442990853172255,33.76743885984407,34.122129697317206,34.507281852597075,34.923407958723899,35.371969680800035,35.856653267472275,36.386328986757505,,,2.5500000000000003,2.5499999999999994,2.5499999999999994,2.5499999999999798,2.5499999999991547,2.5499999999726128,2.5499999992937679,2.5499999855932041,2.5499997681472482,2.5499970585427789,2.5499705582353198,2.5497670157866401,2.5485374875015889,2.542683315094143,2.5206424644700087,2.4547175476810525,2.2970136433482189,1.9924559448166212,1.5110777970018101,,
2040,0.018624666666666668,2.5500000000000007,0,2.322340691301001,37.051404279323023,1.1020070027504609,32.032013955830259,32.045712227067924,32.086838018019122,32.155483181566389,32.251797106464387,32.375980844482029,32.528278378886462,32.708964850328201,32.918331960285443,33.156671470878656,33.424258740107099,33.721339978498222,34.048131703500069,34.404855605557877,34.791865126527362,35.209961862144624,35.661029739485194,36.149256329828098,36.684075672433551,,,2.5500000000000007,2.5499999999999985,2.5499999999999972,2.5499999999999368,2.5499999999977043,2.549999999934113,2.5499999984829844,2.5499999721445974,2.5499995932284358,2.5499952794013798,2.5499564294944217,2.5496794918863288,2.5481147438739389,2.541091643064413,2.515971435978229,2.4440348879014882,2.2779981482009104,1.9662627703923503,1.4835891022786891,,
2100,0.018598333333333335,2.5500000000000012,0,2.3168540330034224,37.315214326490171,1.0953022703466457,32.292126930092323,32.306039035146448,32.347799707301931,32.417480844159776,32.51519842016554,32.641106915854238,32.795391984672676,32.978261889255585,33.189938393073419,33.430647786625599,33.700612442150536,34.000043160620152,34.329135379876398,34.688085637281077,35.077176376382909,35.497016944782629,35.949064586720354,36.436717850880761,36.968156432531323,,,2.5500000000000007,2.5499999999999989,2.5499999999999954,2.5499999999998124,2.5499999999941023,2.5499999998490495,2.549999996877236,2.5499999480867452,2.5499993084092178,2.549992622010643,2.5499369208115081,2.5495669013386464,2.5476041493723338,2.5392725505309368,2.5108803946493152,2.4328440166886769,2.2587038069630894,1.9403246995490619,1.4567903234663482,,
2160,0.018572000000000002,2.5500000000000003,0,2.311395849472742,37.57704926110857,1.0888135275473898,32.555899262067058,32.569986034129514,32.61226508352275,32.682791726445828,32.781655231347081,32.908974479915017,33.064891922681277,33.249565716356713,33.463159745931407,33.705831079532878,33.977714615870809,34.278906405653437,34.609453812174863,34.969379217212087,35.358797877122292,35.778223606220493,36.229180532951503,36.715404591329033,37.245807853859169,,,2.5500000000000007,2.5499999999999989,2.5499999999999843,2.5499999999994856,2.549999999985598,2.5499999996693417,2.5499999938186275,2.5499999064685159,2.5499988576430335,2.5499887460435966,2.5499105034260632,2.5494243084769868,2.5469948906879982,2.5372123621051021,2.5053673975721868,2.4211713310609921,2.239178245658926,1.9146705547822465,1.430661948081116,,
2220,0.018545666666666669,2.5500000000000007,0,2.3059650942926582,37.86659025751193,1.0826915454330237,32.82266511955924,32.83689486544521,32.879597876291889,32.95081453856298,33.050609044174742,33.179064691981168,33.336277308456395,33.522346895197707,33.737367849520645,33.981418624203812,34.254552864377871,34.556797081147565,34.888168200346769,35.248743742583976,35.63884824187565,36.059443611585827,36.512829850807442,37.003941629969653,37.543470877852698,,,2.5500000000000003,2.5499999999999989,2.5499999999999545,2.5499999999986565,2.5499999999664467,2.5499999993050313,2.5499999881979893,2.5499998366596537,2.5499981626805783,2.5499832150846187,2.549875367392783,2.5492463020587941,2.5462760281618344,2.5348987391553188,2.4994331972908261,2.4090434884219802,2.2194594265428895,1.8893055920973365,1.40515821900251,,
2280,0.018519333333333332,2.5500000000000012,0,2.3005598504262146,38.130598064989357,1.0768021513774311,33.091837281195637,33.106178503249588,33.149210946230838,33.220960183625579,33.32146640676747,33.4507811184559,33.60896324035037,33.796075460791613,34.012181895260497,34.257348161292896,34.53164465055081,34.835153792968143,35.167985725328876,35.53032035497381,35.922519052621524,36.345373872098591,36.800601769127326,37.291913754074315,37.827945653693725,,,2.5500000000000007,2.5499999999999954,2.5499999999998741,2.5499999999966718,2.549999999925157,2.54999999859412,2.549999978205951,2.5499997228544777,2.5499971168347826,2.5499754803997079,2.5498294034829483,2.5490270164646875,2.5454365269279551,2.5323202259359938,2.4930790826130527,2.3964830627261158,2.1995747329374944,1.8642294583200958,1.3802975317940573,,
2340,0.018492999999999999,2.5500000000000007,0,2.2951781290134923,38.422481283418328,1.0711519624713239,33.362854769888834,33.377282055608227,33.420569880808621,33.492735856767482,33.593808388056424,33.723825320899259,33.882832087635713,34.070879180194687,34.28801857717631,34.534298770326096,34.80975905927442,35.114427774508918,35.448340133613591,35.811613999479135,36.204651017836333,36.628547012664683,37.085816279461717,37.581739684122105,38.12763414084376,,,2.5500000000000003,2.5499999999999878,2.5499999999996645,2.5499999999921257,2.5499999998396419,2.5499999972549414,2.5499999609792092,2.5499995421512431,2.5499955777375005,2.5499648638376571,2.5497701854791104,2.5487601491196097,2.5444653290959978,2.529466500415555,2.4863087164085629,2.3835166730506208,2.1795610768535592,1.8394626074552807,1.3560488338257468,,
2400,0.018466666666666666,2.5499999999999985,0,2.2898185795162167,38.68794941627381,1.0657390655568419,33.635370288636864,33.649871480501574,33.693379424030304,33.765906945810258,33.867474535090224,33.998109159483732,34.157842982165214,34.34671250779364,34.564758944057729,34.812030697220443,35.088588868812593,35.394517275463642,35.729943161261644,36.095088138518676,36.49038917207249,36.916747255597116,37.376009970470356,37.872049264555017,38.41379024038357,,,2.5499999999999989,2.5499999999999625,2.5499999999991609,2.549999999982135,2.5499999996690077,2.5499999948134655,2.5499999321117595,2.5499992621456187,2.5499933591426203,2.5499505409964156,2.5496949613789641,2.5484390192558717,2.5433515472476484,2.5263285603120438,2.4791270195533386,2.3701674164293087,2.1594409023517613,1.8150019487349986,1.3324062288985248,,
2460,0.018440333333333333,2.5499999999999896,0,2.2844810855245647,38.975220020209235,1.060563486964335,33.909195153708808,33.923762044013301,33.967466292891672,34.040318597861727,34.142336663205526,34.273544970650413,34.433974275838963,34.623660452585199,34.842642053602901,35.090955979116544,35.368631853104439,35.675690343357942,36.012162745427538,36.37817128497047,36.774133730485126,37.201166601367397,37.661792098689851,38.161288816219013,38.711043463767993,,,2.5499999999999901,2.5499999999999008,2.5499999999979872,2.5499999999610345,2.5499999993401303,2.5499999904955852,2.5499998849975301,2.5499988379883263,2.549990221851246,2.5499315245800829,2.549600645114674,2.5480565944099136,2.5420844622989929,2.5228985442700669,2.4715407551306621,2.3564617946804471,2.1392478673628954,1.7908686640709326,1.3093485878183702,,
2520,0.018414,2.5499999999999674,0,2.2791641278502635,39.242480416664002,1.055594856720351,34.184229982827233,34.19885974499973,34.24275199423974,34.315915431981821,34.418363942741998,34.550115707194308,34.711192121671509,34.901616850754102,35.121415589817019,35.370617364958065,35.649258625572685,35.957393240069834,36.295117927154905,36.662636250693403,37.060400186668694,37.489381225815606,37.951579831134396,38.451158627421627,38.997603294364154,,,2.549999999999967,2.5499999999997454,2.5499999999953578,2.5499999999180503,2.5499999987263617,2.5499999830720395,2.5499998099669807,2.5499982088571094,2.5499858638398658,2.5499066488372661,2.5494838184353297,2.5476055687067278,2.5406537491786425,2.5191700586321266,2.4635578897008679,2.3424229278581619,2.1190018605883969,1.7670584611787765,1.2868777129624529,,
2580,0.018387666666666667,2.5499999999999075,0,2.2738674844703932,39.473258762781668,1.0506557074093865,34.460406127740931,34.475093943962115,34.51915967384938,34.592610094691757,34.695456271189208,34.8277131509697,34.989398790078866,35.180532785329945,35.401133084912416,35.65120989220857,35.930755486821823,36.239731377741847,36.578062765104121,36.94566649677563,37.342555975113711,37.769080415521081,38.226414863020032,38.717685139486157,39.251075943518259,,,2.5499999999999075,2.5499999999993785,2.5499999999897045,2.5499999998334264,2.5499999976148322,2.5499999706408869,2.549999693179906,2.5499972938235822,2.5499799097931608,2.5498745551314896,2.54934073261275,2.5470783940707888,2.5390494305717359,2.5151378639740294,2.4551879969962691,2.3280776453859398,2.0987366432199952,1.7436011388495771,1.2649648893614409,,
2640,0.018361333333333334,2.5499999999997591,0,2.2685906272314327,39.747319312891122,1.0459254473056929,34.73764444886833,34.752386516388931,34.796613880002518,34.870329562742207,34.973536941170146,35.106236797307581,35.268422271004233,35.460070838219551,35.681132482392307,35.931514064214298,36.21106282394161,36.519559529573819,36.856747059465413,37.222441745104419,37.616790512626842,38.040738481307528,38.496808593652553,38.990543910356259,39.533988555450549,,,2.5499999999997596,2.5499999999985459,2.5499999999779637,2.5499999996720248,2.5499999956575596,2.5499999503298389,2.5499995152345889,2.5499959870916502,2.5499719001929497,2.5498336800033816,2.5491673267137727,2.5464674088667514,2.5372623189969357,2.5107991445616427,2.4464447564743828,2.3134570477808714,2.0784847969375879,1.7205044844471591,1.2435269286610573,,
2700,0.018335000000000001,2.5499999999994123,0,2.2633314257459078,40.010785086402812,1.0414149354377871,35.015790773323268,35.030571199714714,35.074909471984093,35.148795710300966,35.252210637198743,35.385121597713983,35.54747763824674,35.739204657377662,35.96020231247995,36.21034515564525,36.489491632379611,36.797507322732471,37.134315164669353,37.499994900884843,37.894960848089333,38.320256749710857,38.77807997623988,39.272947377107101,39.814949880173977,,,2.5499999999994123,2.5499999999967202,2.5499999999543883,2.5499999993731945,2.5499999923003274,2.5499999178985955,2.5499992494631036,2.5499941526931047,2.5499612807696534,2.5497822485511286,2.5489592581450489,2.5457649231559181,2.5352839019928095,2.5061519074887553,2.4373393755936021,2.2985799303746517,2.0582522220529724,1.6977388060819507,1.2226150365842077,,
